country,track,topic_tags,priority,source_type,source_title,source_url,resource_title,resource_url,resource_class,language,notes,access_model,verification_status,free_resource
Nigeria,EM,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2, Nov/Dec 2009",https://www.waeconline.org.ng/e-learning/Mathematics/maths218nq4.html,Examiner analysis,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,EM,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2, Nov/Dec 2009",https://www.waeconline.org.ng/e-learning/Mathematics/maths218nq5.html,Examiner analysis,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,EM,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2, Nov/Dec 2009",https://www.waeconline.org.ng/e-learning/Mathematics/maths218nq6.html,Examiner analysis,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,EM,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2, Nov/Dec 2009",https://www.waeconline.org.ng/e-learning/Mathematics/maths218nq7.html,Examiner analysis,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,EM,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2, Nov/Dec 2009",https://www.waeconline.org.ng/e-learning/Mathematics/maths218nq8.html,Examiner analysis,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,EM,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2, Nov/Dec. 2009 - Candidates' Strength",https://www.waeconline.org.ng/e-learning/Mathematics/maths218ns.html,Examiner analysis,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,EM,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2, Nov/Dec. 2009 - Candidates' Weakness",https://www.waeconline.org.ng/e-learning/Mathematics/maths218nw.html,Examiner analysis,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,EM,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2,Nov/Dec. 2010",https://www.waeconline.org.ng/e-learning/Mathematics/maths219Nq1.html,Examiner analysis,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,EM,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2,Nov/Dec. 2010",https://www.waeconline.org.ng/e-learning/Mathematics/maths219Nq10.html,Examiner analysis,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,EM,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2,Nov/Dec. 2010",https://www.waeconline.org.ng/e-learning/Mathematics/maths219Nq11.html,Examiner analysis,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,EM,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2,Nov/Dec. 2010",https://www.waeconline.org.ng/e-learning/Mathematics/maths219Nq12.html,Examiner analysis,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,EM,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2,Nov/Dec. 2010",https://www.waeconline.org.ng/e-learning/Mathematics/maths219Nq13.html,Examiner analysis,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,EM,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2,Nov/Dec. 2010",https://www.waeconline.org.ng/e-learning/Mathematics/maths219Nq2.html,Examiner analysis,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,EM,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2,Nov/Dec. 2010",https://www.waeconline.org.ng/e-learning/Mathematics/maths219Nq3.html,Examiner analysis,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
Nigeria,EM,mathematics;WASSCE;question;exam analysis,A,Official examination council e-learning archive,West African Examinations Council Mathematics e-Learning (Nigeria),https://www.waeconline.org.ng/e-learning/Mathematics/mathsmain.html,"General Mathematics Paper 2,Nov/Dec. 2010",https://www.waeconline.org.ng/e-learning/Mathematics/maths219Nq4.html,Examiner analysis,English,Official public WAEC Nigeria e-learning page with substantive mathematics question content or examiner analysis; retained as a free web resource after direct HTTP and text-content audit.,Free public web resource,Official source HTTP 200 + substantive English page audit · verified 2026-08-16,Yes
